,id,Type,query,value
2368,52,top,paula badosa vs,53
2369,52,top,paula badosa ranking,49
2370,52,top,indian wells,49
2371,52,top,paula badosa indian wells,48
2372,52,top,rafael nadal,42
2373,52,top,paula badosa wimbledon,40
2374,52,top,wimbledon,40
2375,52,rising,badosa hoy,352950
2376,52,rising,paula badosa hoy,350050
2377,52,rising,broncano,234900
2378,52,rising,paula badosa broncano,234650
2379,52,rising,carlos alcaraz,210750
2380,52,rising,indian wells,172450
2381,52,rising,paula badosa wimbledon,140000
2382,52,rising,paula badosa novio,137150
2383,52,rising,juan betancourt,129100
2384,52,rising,david broncano paula badosa,126750
2385,52,rising,david broncano,126250
2386,52,rising,halep,97900
2387,52,rising,swiatek,88900
2388,52,rising,sabalenka,88100
2389,52,rising,azarenka,75950
2390,52,rising,djokovic,70900
2391,52,rising,rafa nadal,68950
2392,52,rising,french open,59550
2393,52,rising,maria sakkari,57850
2394,52,rising,carreño,57700
2395,52,rising,aryna sabalenka,55150
2396,52,rising,raducanu,50800
2397,52,rising,australian open,50200
2398,52,rising,rybakina,50000
2399,52,rising,bencic,49050
2400,53,top,tennis petra kvitova,100
2401,53,top,kvitova tennis,100
2402,53,top,tennis,100
2403,53,top,osaka,62
2404,53,top,petra kvitova wta,56
2405,53,top,wta,56
2406,53,top,petra kvitova naomi osaka,53
2407,53,top,osaka naomi,53
2408,53,top,petra kvitova australian open,42
2409,53,top,australian open,42
2410,53,top,petra kvitova instagram,39
2411,53,top,pliskova,38
2412,53,top,petra kvitová,38
2413,53,top,halep,35
2414,53,top,barty,30
2415,53,top,simona halep,30
2416,53,top,wimbledon,29
2417,53,top,petra kvitova wimbledon,29
2418,53,top,petra kvitova live,28
2419,53,top,petra kvitova ranking,27
2420,53,top,serena williams,27
2421,53,top,karolina pliskova,26
2422,53,top,muguruza,25
2423,53,top,kerber,22
2424,53,top,nadal,22
2425,53,rising,petra kvitova naomi osaka,340650
2426,53,rising,osaka naomi,340100
2427,53,rising,kenin,112500
2428,53,rising,australian open 2019,89600
2429,53,rising,sofia kenin,84750
2430,53,rising,sabalenka,80450
2431,53,rising,swiatek,78900
2432,53,rising,osaka tennis,68550
2433,53,rising,tsitsipas,67350
2434,53,rising,danielle collins,64250
2435,53,rising,iga swiatek,63950
2436,53,rising,badosa,61400
2437,53,rising,ash barty,60950
2438,53,rising,pegula,54200
2439,53,rising,aryna sabalenka,49200
2440,53,rising,paula badosa,45550
2441,53,rising,ons jabeur,44400
2442,53,rising,stefanos tsitsipas,39000
2443,53,rising,coco gauff,32200
2444,53,rising,iga świątek petra kvitova,32050
2445,53,rising,bianca andreescu,31450
2446,53,rising,jiri vanek,30250
2447,53,rising,iga świątek,30000
2448,53,rising,elise mertens,29650
2449,53,rising,amanda anisimova,25200
2450,54,top,martic petra tennis,100
2451,54,top,tennis,99
2452,54,top,martic tennis,98
2453,54,top,wta,47
2454,54,top,wta petra martic,47
2455,54,top,petra martić,32
2456,54,top,petra martic ranking,30
2457,54,top,petra martic instagram,29
2458,54,top,pliskova,28
2459,54,top,petra martic live,28
2460,54,top,halep,24
2461,54,top,halep petra martic,24
2462,54,top,vondrousova,19
2463,54,top,us open,19
2464,54,top,petra martic us open,19
2465,54,top,simona halep,17
2466,54,top,simona halep petra martic,17
2467,54,top,karolina pliskova,17
2468,54,top,kvitova,16
2469,54,top,petra kvitova,16
2470,54,top,serena williams,16
2471,54,top,tenis petra martic,15
2472,54,top,atp,14
2473,54,top,roland garros,14
2474,54,top,bencic,13
2475,54,rising,vondrousova,196700
2476,54,rising,bencic,131750
2477,54,rising,anisimova,106450
2478,54,rising,sevastova,99850
2479,54,rising,indian wells,99450
2480,54,rising,petra martic coach,98800
2481,54,rising,belinda bencic,96150
2482,54,rising,rybakina,94300
2483,54,rising,elise mertens,90700
2484,54,rising,konta,85200
2485,54,rising,marketa vondrousova,84400
2486,54,rising,sabalenka,80250
2487,54,rising,petra martic sofascore,79550
2488,54,rising,karolina pliskova vs petra martic,73250
2489,54,rising,kanepi,72800
2490,54,rising,ostapenko,72400
2491,54,rising,kristina mladenovic,68600
2492,54,rising,sloane stephens,67300
2493,54,rising,sofia kenin,65350
2494,54,rising,elena rybakina,62100
2495,54,rising,sakkari,61450
2496,54,rising,amanda anisimova,60350
2497,54,rising,anastasija sevastova,58900
2498,54,rising,azarenka,58100
2499,54,rising,osaka naomi,55100
2500,55,top,tennis hercog,100
2501,55,top,tennis,99
2502,55,top,polona hercog tennis,98
2503,55,top,wimbledon,84
2504,55,top,polona hercog wimbledon,83
2505,55,top,gauff,74
2506,55,top,polona hercog wta,53
2507,55,top,hercog wta,52
2508,55,top,wta,52
2509,55,top,cori gauff polona hercog,40
2510,55,top,cori gauff,40
2511,55,top,wimbledon 2019,36
2512,55,top,halep,29
2513,55,top,halep polona hercog,28
2514,55,top,gauff wimbledon,26
2515,55,top,coco gauff,26
2516,55,top,polona hercog live,25
2517,55,top,polona hercog ranking,25
2518,55,top,polona hercog instagram,21
2519,55,top,simona halep,20
2520,55,top,simona halep polona hercog,18
2521,55,top,polona hercog tattoo,18
2522,55,top,hercog tennis player,15
2523,55,top,roland garros,14
2524,55,top,polona hercog tennis player,13
2525,55,rising,gauff,736550
2526,55,rising,cori gauff polona hercog,403000
2527,55,rising,cori gauff,401750
2528,55,rising,wimbledon 2019,358700
2529,55,rising,halep polona hercog,278500
2530,55,rising,gauff wimbledon,255300
2531,55,rising,coco gauff,254750
2532,55,rising,simona halep,195050
2533,55,rising,hercog tennis player,146750
2534,55,rising,raducanu,83000
2535,55,rising,miami open,81900
2536,55,rising,emma raducanu,78550
2537,55,rising,coco gauff wimbledon,77350
2538,55,rising,venus williams,59400
2539,55,rising,danielle collins,56000
2540,55,rising,madison keys,54650
2541,55,rising,polona hercog sponsor,52500
2542,55,rising,leylah fernandez,47450
2543,55,rising,sorana cirstea,46950
2544,55,rising,polona hercog height,46850
2545,55,rising,fiona ferro,46600
2546,55,rising,zverev,45700
2547,55,rising,belinda bencic,45300
2548,55,rising,paula badosa,44300
2549,55,rising,alison riske,43350
2550,56,top,tennis samantha stosur,100
2551,56,top,tennis,99
2552,56,top,stosur tennis,99
2553,56,top,australian open,56
2554,56,top,us open,36
2555,56,top,barty,30
2556,56,top,stosur zhang,29
2557,56,top,wimbledon,28
2558,56,top,sam stosur,27
2559,56,top,zhang shuai,23
2560,56,top,serena williams,22
2561,56,top,samantha stosur ranking,21
2562,56,top,samantha stosur live,21
2563,56,top,samantha stosur partner,19
2564,56,top,ashleigh barty,16
2565,56,top,nadal,13
2566,56,top,djokovic,11
2567,56,top,ash barty,11
2568,56,top,french open,11
2569,56,top,mladenovic,10
2570,56,top,lisa raymond,9
2571,56,top,samantha stosur instagram,9
2572,56,top,rennae stubbs,9
2573,56,top,samantha stosur husband,9
2574,56,top,matthew ebden,9
2575,56,rising,sabalenka,93300
2576,56,rising,sofia kenin,85900
2577,56,rising,australian open 2019,73950
2578,56,rising,pegula,67900
2579,56,rising,wimbledon 2022,58300
2580,56,rising,elise mertens,56950
2581,56,rising,jessica pegula,53050
2582,56,rising,liz astling,52600
2583,56,rising,samantha stosur sofascore,52600
2584,56,rising,desirae krawczyk,50600
2585,56,rising,caty mcnally,49600
2586,56,rising,aryna sabalenka,43000
2587,56,rising,nina stojanovic,41200
2588,56,rising,martincova,40500
2589,56,rising,alex de minaur,39850
2590,56,rising,neal skupski,37000
2591,56,rising,tsitsipas,35650
2592,56,rising,latisha chan,34850
2593,56,rising,anett kontaveit,33650
2594,56,rising,maddison inglis,33600
2595,56,rising,cori gauff,33500
2596,56,rising,barbora strýcová,31300
2597,56,rising,amanda anisimova,30400
2598,56,rising,alexa guarachi,27950
2599,56,rising,australian open 2022,25550
2600,57,top,sara sorribes tormo tennis,100
2601,57,top,tennis,99
2602,57,top,sara sorribes tormo wta,40
2603,57,top,wta,40
2604,57,top,sara sorribes tormo ranking,33
2605,57,top,andreescu,31
2606,57,top,miami open,25
2607,57,top,raducanu,25
2608,57,top,us open,24
2609,57,top,emma raducanu,23
2610,57,top,bianca andreescu,23
2611,57,top,badosa,21
2612,57,top,wimbledon,20
2613,57,top,jabeur,20
2614,57,top,sara sorribes tormo prediction,20
2615,57,top,naomi osaka,20
2616,57,top,camila giorgi,18
2617,57,top,ons jabeur,16
2618,57,top,halep,16
2619,57,top,pegula,15
2620,57,top,kontaveit,15
2621,57,top,daria kasatkina,15
2622,57,top,paula badosa,15
2623,57,top,barty,14
2624,57,top,sabalenka,14
2625,57,rising,andreescu,328000
2626,57,rising,raducanu,264750
2627,57,rising,us open,259750
2628,57,rising,emma raducanu,247650
2629,57,rising,bianca andreescu,241900
2630,57,rising,camila giorgi,188400
2631,57,rising,ons jabeur,176150
2632,57,rising,halep,172550
2633,57,rising,pegula,164550
2634,57,rising,daria kasatkina,161450
2635,57,rising,barty,153200
2636,57,rising,madrid open,152250
2637,57,rising,muguruza,149350
2638,57,rising,kerber,139100
2639,57,rising,jessica pegula,138550
2640,57,rising,nadal,134550
2641,57,rising,anett kontaveit,131650
2642,57,rising,aryna sabalenka,116100
2643,57,rising,leylah fernandez,115700
2644,57,rising,us open tennis,113250
2645,57,rising,ana bogdan,113100
2646,57,rising,sara errani,108450
2647,57,rising,miami open 2021,101950
2648,57,rising,angelique kerber,96850
2649,57,rising,harmony tan,95850
2650,58,top,venus,100
2651,58,top,williams venus,92
2652,58,top,venus serena williams,90
2653,58,top,tennis serena williams,52
2654,58,top,tennis,52
2655,58,top,us open serena williams,42
2656,58,top,us open,40
2657,58,top,serena williams husband,33
2658,58,top,serena williams net worth,29
2659,58,top,serena williams wimbledon,27
2660,58,top,wimbledon,26
2661,58,top,venus and serena williams,20
2662,58,top,osaka,19
2663,58,top,nadal,18
2664,58,top,federer,18
2665,58,top,osaka naomi,14
2666,58,top,serena williams age,13
2667,58,top,serena williams naomi osaka,13
2668,58,top,richard williams,13
2669,58,top,australian open,12
2670,58,top,serena williams australian open,12
2671,58,top,alexis ohanian,12
2672,58,top,serena williams news,12
2673,58,top,french open serena williams,12
2674,58,top,serena williams match,12
2675,58,rising,serena williams us open 2018,58700
2676,58,rising,serena williams wimbledon 2019,42750
2677,58,rising,wimbledon 2019,42300
2678,58,rising,andreescu,40250
2679,58,rising,coco gauff,37350
2680,58,rising,us open 2019,32700
2681,58,rising,serena williams us open 2019,32600
2682,58,rising,serena williams us open 2022,27000
2683,58,rising,osaka naomi,22250
2684,58,rising,wimbledon 2022,20000
2685,58,rising,serena williams wimbledon 2022,19900
2686,58,rising,australian open 2021,19300
2687,58,rising,king richard,18950
2688,58,rising,serena williams naomi osaka,18250
2689,58,rising,bianca andreescu,17200
2690,58,rising,us open 2022,17000
2691,58,rising,osaka,16550
2692,58,rising,australian open 2019,16150
2693,58,rising,wimbledon 2018,15400
2694,58,rising,serena williams wimbledon 2018,13500
2695,58,rising,tsitsipas,13350
2696,58,rising,king richard movie,13150
2697,58,rising,serena williams roland garros 2018,13000
2698,58,rising,emma raducanu,12300
2699,58,rising,serena williams french open 2019,12050
2700,66,top,venus williams serena williams,100
2701,66,top,williams serena,98
2702,66,top,serena,96
2703,66,top,serena williams,95
2704,66,top,serena venus williams,94
2705,66,top,venus and serena williams,22
2706,66,top,venus williams and serena williams,22
2707,66,top,serena and venus,22
2708,66,top,serena williams and venus williams,22
2709,66,top,tennis,14
2710,66,top,williams tennis,14
2711,66,top,venus williams tennis,14
2712,66,top,richard williams,11
2713,66,top,venus williams net worth,10
2714,66,top,serena williams net worth,7
2715,66,top,venus williams wimbledon,7
2716,66,top,venus williams husband,7
2717,66,top,wimbledon,7
2718,66,top,vicario,6
2719,66,top,venus williams vicario,6
2720,66,top,venus williams age,5
2721,66,top,king richard,4
2722,66,top,serena williams y venus williams,4
2723,66,top,serena y venus williams,4
2724,66,top,serena williams husband,4
2725,66,rising,gauff,134550
2726,66,rising,venus vs vicario,93800
2727,66,rising,venus williams vs vicario,93200
2728,66,rising,king richard,57850
2729,66,rising,venus williams first pro match,44650
2730,66,rising,cori gauff,44600
2731,66,rising,wimbledon 2019,42450
2732,66,rising,venus williams wimbledon 2019,42150
2733,66,rising,venus williams vs arantxa sanchez,38400
2734,66,rising,king richard movie,32700
2735,66,rising,venus williams vs vicario 1994,23650
2736,66,rising,vicario tennis,22000
2737,66,rising,serena williams net worth 2021,20850
2738,66,rising,venus williams vs arantxa sanchez 1994,20650
2739,66,rising,us open 2022,19950
2740,66,rising,venus williams net worth 2022,19900
2741,66,rising,wimbledon 2022,18500
2742,66,rising,andreescu,18450
2743,66,rising,paul cohen,15700
2744,66,rising,venus williams net worth 2020,15250
2745,66,rising,wimbledon 2021,15000
2746,66,rising,coco gauff,12850
2747,66,rising,when did venus williams go pro,12400
2748,66,rising,venus williams 14 years old,12100
2749,66,rising,rick macci net worth,10700
2750,59,top,rogers tennis,100
2751,59,top,tennis,100
2752,59,top,shelby rogers tennis,100
2753,59,top,shelby rogers us open,60
2754,59,top,us open,59
2755,59,top,barty,29
2756,59,top,raducanu,26
2757,59,top,wta shelby rogers,21
2758,59,top,shelby rogers ranking,21
2759,59,top,wta,20
2760,59,top,emma raducanu,20
2761,59,top,us open tennis,20
2762,59,top,osaka,17
2763,59,top,leylah fernandez,15
2764,59,top,australian open,14
2765,59,top,indian wells,14
2766,59,top,serena williams,14
2767,59,top,ashleigh barty,13
2768,59,top,us open 2021,13
2769,59,top,naomi osaka,12
2770,59,top,gauff,12
2771,59,top,jabeur,11
2772,59,top,ash barty,10
2773,59,top,rogers tennis player,10
2774,59,top,shelby rogers tennis player,9
2775,59,rising,raducanu,359350
2776,59,rising,emma raducanu,273550
2777,59,rising,indian wells,186350
2778,59,rising,us open 2021,176450
2779,59,rising,gauff,164300
2780,59,rising,ash barty,133250
2781,59,rising,sakkari,115200
2782,59,rising,sabalenka,112150
2783,59,rising,anisimova,111200
2784,59,rising,coco gauff,109900
2785,59,rising,pegula,93500
2786,59,rising,danielle collins,92450
2787,59,rising,shelby rogers prediction,87750
2788,59,rising,daria kasatkina,87250
2789,59,rising,kudermetova,81450
2790,59,rising,amanda anisimova,79750
2791,59,rising,us open 2020,75750
2792,59,rising,barty tennis,75000
2793,59,rising,us open tennis 2021,70100
2794,59,rising,jessica pegula,68650
2795,59,rising,maria sakkari,68600
2796,59,rising,andreescu,68550
2797,59,rising,anett kontaveit,67350
2798,59,rising,opelka,64200
2799,59,rising,elise mertens,59150
2800,60,top,peng shuai tennis,100
2801,60,top,tennis,94
2802,60,top,chinese tennis,67
2803,60,top,peng shuai tennis player,34
2804,60,top,tennis star peng shuai,32
2805,60,top,chinese tennis star peng shuai,31
2806,60,top,chinese tennis star,31
2807,60,top,peng shuai chinese tennis player,29
2808,60,top,chinese tennis player,29
2809,60,top,china,21
2810,60,top,china peng shuai,21
2811,60,top,zhang shuai,15
2812,60,top,peng shuai missing,14
2813,60,top,tenista peng shuai,12
2814,60,top,zhang gaoli peng shuai,11
2815,60,top,zhang gaoli,11
2816,60,top,peng shuai news,10
2817,60,top,tenista china peng shuai,9
2818,60,top,wta,7
2819,60,top,shuai peng wta,7
2820,60,top,where is peng shuai,7
2821,60,top,peng shuai 2021,6
2822,60,top,tennis chinoise peng shuai,5
2823,60,top,china tennis peng shuai,5
2824,60,top,peng shuai twitter,5
2825,60,rising,peng shuai missing,272650
2826,60,rising,zhang gaoli,209800
2827,60,rising,tenista china peng shuai,175550
2828,60,rising,tennis chinoise peng shuai,97300
2829,60,rising,missing tennis player,67350
2830,60,rising,tennis player china peng shuai,62800
2831,60,rising,china tennis player,61100
2832,60,rising,peng shuai husband,57150
2833,60,rising,shuai peng instagram,53200
2834,60,rising,chinese tennis player peng shuai missing,44850
2835,60,rising,tennisspielerin peng shuai,42150
2836,60,rising,tennista cinese peng shuai,36400
2837,60,rising,tennista cinese,35350
2838,60,rising,tenista chinesa peng shuai,34950
2839,60,rising,ioc peng shuai,28500
2840,60,rising,ioc,27300
2841,60,rising,jack ma,26150
2842,60,rising,peng shuai email,25700
2843,60,rising,naomi osaka,23950
2844,60,rising,chinesische tennisspielerin peng shuai,21950
2845,60,rising,张 高丽,21250
2846,60,rising,chinesische tennisspielerin,19900
2847,60,rising,kyle rittenhouse,19300
2848,60,rising,peng shuai desaparecida,19250
2849,60,rising,peng shuai disappearance,18500
2850,61,top,halep live,100
2851,61,top,simona halep live,98
2852,61,top,tenis simona halep,62
2853,61,top,halep tennis,61
2854,61,top,tenis,61
2855,61,top,tennis,59
2856,61,top,simona halep tennis,58
2857,61,top,simona halep wta,52
2858,61,top,simona halep wimbledon,52
2859,61,top,wta,52
2860,61,top,wimbledon,47
2861,61,top,serena,42
2862,61,top,stiri,41
2863,61,top,simona halep stiri,40
2864,61,top,simona halep serena williams,39
2865,61,top,serena williams,38
2866,61,top,roland garros,36
2867,61,top,roland garros simona halep,34
2868,61,top,australian open,32
2869,61,top,simona halep australian open,32
2870,61,top,simona halep meci,28
2871,61,top,simona halep azi,23
2872,61,top,flashscore,19
2873,61,top,tenis live simona halep,19
2874,61,top,tenis live,19
2875,61,rising,wimbledon 2019,90900
2876,61,rising,roland garros 2018,35600
2877,61,rising,swiatek,33850
2878,61,rising,anisimova,30650
2879,61,rising,toni iuruc,30300
2880,61,rising,simona halep wimbledon 2019,29800
2881,61,rising,simona halep wimbledon 2022,29750
2882,61,rising,simona halep wimbledon 2018,26550
2883,61,rising,iga swiatek,24200
2884,61,rising,amanda anisimova,21050
2885,61,rising,emma raducanu,20400
2886,61,rising,elena rybakina,20150
2887,61,rising,iga świątek,19950
2888,61,rising,simona halep us open 2019,19850
2889,61,rising,coco gauff,19650
2890,61,rising,australian open 2021,19600
2891,61,rising,ons jabeur,19400
